institution,elderate,city,street,numbers
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Sietyno gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Simno gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Slyvų gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Slėnio gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Sodininkų gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Sodo gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Sodžiaus gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Spaudos gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Sporto gatvė,"46-52 even, 1-5 odd, 9-19 odd, 2, 7, 4-44 even"
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Stalupėnų gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Statybininkų gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Stoties gatvė,"59, 2, 1-35 odd"
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Stūriškių gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Suvalkiečių gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Suvalkų gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Sūduvos gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Taikos gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Tarpučių gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Tarpučių skersgatvis,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Tauro gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Teatro gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Telšių gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Tilžės gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Tolminkiemio gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Trakiškių gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Trakų gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Trobiškių gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Trumpoji gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Tulpių gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Tuopų gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Tvankstės gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Tylioji gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Uosių gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Uosupio gatvė,"2-20 even, 1-7 odd"
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Upės gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Urėdijos gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Užtvankos gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Užuoganų gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,V. Borisevičiaus gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,V. Kudirkos gatvė,"1, 3-21 odd, 2-18 even, 37-113 odd, 20-90 even"
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,V. Kudirkos skersgatvis,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,V. Valaičio gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,V. Šlekio gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Vairo gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Varnupių gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Varpo gatvė,"1-33 odd, 2, 10"
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Varėnos gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Vasario 16-osios gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Vasaros gatvė,"51-145 odd, 1-49 odd, 14-190 even"
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Vienybės gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Vilkaviškio gatvė,"9-83 odd, 74-90 even, 8-72 even"
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Vilties gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Vingio gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Vinčų gatvė,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Vinčų skersgatvis,
Marijampolės rinkimų apygarda Nr. 29,,Marijampolės miestas,Vištyčio gatvė,
