institution,elderate,city,street,numbers
Ignalinos rajono savivaldybė Ignalinos seniūnija,,Strigailiškio kaimas,Pakrantės gatvė,
Ignalinos rajono savivaldybė Ignalinos seniūnija,,Strigailiškio kaimas,Palaukinio gatvė,
Ignalinos rajono savivaldybė Ignalinos seniūnija,,Strigailiškio kaimas,Paupio gatvė,
Ignalinos rajono savivaldybė Ignalinos seniūnija,,Strigailiškio kaimas,Strigailiškio gatvė,
Ignalinos rajono savivaldybė Ignalinos seniūnija,,Strigailiškio kaimas,Turistų gatvė,
Ignalinos rajono savivaldybė Ignalinos seniūnija,,Strigailiškio kaimas,Tvenkinių gatvė,
Ignalinos rajono savivaldybė Ignalinos seniūnija,,Strigailiškio kaimas,Žvejų gatvė,
Ignalinos rajono savivaldybė Ignalinos seniūnija,,Trainiškio kaimas,,
Ignalinos rajono savivaldybė Ignalinos seniūnija,,Urviniškės kaimas,,
Ignalinos rajono savivaldybė Ignalinos seniūnija,,Vaišniūnų kaimas,,
Ignalinos rajono savivaldybė Ignalinos seniūnija,,Vėlionių kaimas,,
Ignalinos rajono savivaldybė Ignalinos seniūnija,,Zablatiškės kaimas,,
Ignalinos rajono savivaldybė Ignalinos seniūnija,,Zuikiškės kaimas,,
Ignalinos rajono savivaldybė Ignalinos seniūnija,,Zuikų kaimas,,
Ignalinos rajono savivaldybė Ignalinos seniūnija,,Šilinės viensėdis,,
Ignalinos rajono savivaldybė Ignalinos seniūnija,,Žydelių kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Akriemių kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Aminėniškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Antakmenės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Apkartų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Asiūklės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Ažvinčių kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Ažėnų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Bajorų I kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Bajorų II kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Bajorų III kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Baltabiržio kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Biržiniškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Buiviliškės viensėdis,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Byriškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Dailidžių kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Dainiškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Daržininkų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Diediškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Dirvoniškių kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Dirvonų viensėdis,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Dvarnapolio I kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Dvarnapolio II kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Galinių kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Galų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Garbšių kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Garšvinės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Gedžiūnėlių kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Gedžiūnų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Geibų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Grikiapelių kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Grybėnų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Gubavos kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Gubavėlės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Gurbų viensėdis,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Jakėnų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Jakštiškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Joniškio kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Juodalaukio kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Jurgėnų viensėdis,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Kalviškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Kazitiškio kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Kazlupiškės viensėdis,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Kolėniškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Kuronų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Kuzmiškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Laukstenių kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Laučiūniškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Leoniškės viensėdis,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Ligūnų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Lukšėniškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Malvinavo kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Margavonės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Marijonavo viensėdis,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Mazurkų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Meilūnų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Mikoliūnų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Miliaučiškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Miniškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Miškiniškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Naubėnų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Naujasalio kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Navikų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Notrynės viensėdis,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Nykiškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Paežerinės viensėdis,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Pagurbės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Pašilės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Pažieviškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Petrikonių kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Radeikiškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Rainių kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Remeniškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Rokėnų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Rukiškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Rupinskėlių kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Rupinskų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Sabališkės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Serapiniškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Sietinės viensėdis,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Sodžiūnų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Sungardų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Tarlokiškės viensėdis,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Tartoko kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Teliukiškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Tolimėnų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Trakų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Trūdų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Uždelių kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Užsienių kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Vardžiukiemio kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Vėjinės viensėdis,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Zūbiškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Čepiejų kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Švedriškės kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Žaliosios viensėdis,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Žeimių kaimas,,
Ignalinos rajono savivaldybė Kazitiškio seniūnija,,Želmeniškės kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Antalksnės kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Antaprūdės viensėdis,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Benediktavo kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Beržaragio kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Briedinių kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Cijonų kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Darželių kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Derviniškės kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Drūtūnų kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Dvariškių kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Gineitiškio kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Ginučių kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Grikiapelės kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Jakutiškio kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Jovaraučiškių kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Kaukiškės kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Kazimieriškės kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Kiauneliškio kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Kimbariškės kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Kiškių kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Krivasalio kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Kuprių kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Lapiakalnio kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Limino kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Linkmenų kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Maksiūnų kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Maleišių kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Mačiutiškių kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Medinų kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Mikališkio kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Morkūniškės kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Motiejūnų kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Mozūriškės kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Narušių kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Naujasodžio kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Naujųjų Bajorų kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Pabiržės kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Padumblio kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Pajaurės viensėdis,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Pakiaunio kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Palabažio kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Palmajės kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Papiliakalnės kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Papliaušio kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Paukojės kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Paulinavo viensėdis,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Pažeimenio kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Pažiezdrio kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Pelenių kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Peliagrindos kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Pupiškės kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Pusvarsnėlių kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Puziniškio kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Pylimo kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Ramusio kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Ripelialaukio kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Rukiškės kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Rukšėnų kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Salų kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Senųjų Bajorų viensėdis,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Sidariškių viensėdis,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Simoniškio I kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Simoniškio II kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Stagalėnų kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Stirninės kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Stripeikių kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Subiškio kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Tumėniškės kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Vaidžiuškių kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Varniškės kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Vasiuliškės kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Šakarvos kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Šileikiškės viensėdis,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Šiliniškių kaimas,,
Ignalinos rajono savivaldybė Linkmenų seniūnija,,Šiškinių kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Apšiūtų kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Baltojo viensėdis,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Bernotų kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Blažiejiškės kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Buckūnų kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Dantiškės kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Degsnės kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Dubiškės kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Edvardavo kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Gilūtų kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Gorkų kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Guntauninkų kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Jaciūnų kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Juodagalvių kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Jurkiškės kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Kalninės kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Kazliškės kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Kikižerio viensėdis,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Kriaučiukų kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Krikonių I kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Krikonių II kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Kurmiškės viensėdis,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Kėriškės kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Leipuškės kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Maldanėnų kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Malkūnų kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Mielagėnų miestelis,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Milašaičio kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Milašiaus kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Molykų kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Motiejiškės kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Mėčionių kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Mėšonių kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Naujo Sklypo viensėdis,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Odesinos kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Paliesiaus kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Pasmėlės kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Radučio viensėdis,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Raščiūnų kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Reketiškės kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Ryžiškės kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Salomenkos kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Simiškės kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Smilginiškės viensėdis,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Sriūbų kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Svylės kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Triluščių kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Tumelėnų kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Turčiškės kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Urvelių kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Vosyliškės kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Černakiškės kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Šilvijos viensėdis,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Žardeliškės kaimas,,
Ignalinos rajono savivaldybė Mielagėnų seniūnija,,Žvyriniškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Andrikavo kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Ažusienio kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Baikelių kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Baušiškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Benėšių kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Cicėniškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Daniūnų kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Daubariškėlės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Daubariškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Degutiškės I kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Degutiškės II kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Dikiškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Dvarykščiaus viensėdis,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Gaveikiškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Gervelių kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Grigiškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Gudėnų kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Izabelinėlės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Izabelinės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Janavo kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Janionių kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Jureliškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Jurgeliškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Kajotų kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Kalviasalio kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Kazimieravo kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Kazlupiškės II viensėdis,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Kačergiškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Kiniūnų kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Konstantinavo viensėdis,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Kūtiškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Laurinčiukiškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Liekių kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Lėliupio viensėdis,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Markiniškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Mažviliškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Mažėnų kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Medinų viensėdis,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Merlieniškės I viensėdis,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Merlieniškės II kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Mieleškių kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Mieliatilčio kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Mikalavo kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Milašių kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Moliakalnio kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Molinės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Naujojo Daugėliškio kaimas,Ignalinos gatvė,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Naujojo Daugėliškio kaimas,Jaunimo gatvė,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Naujojo Daugėliškio kaimas,Mokyklos gatvė,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Naujojo Daugėliškio kaimas,Radeikiškių gatvė,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Naujojo Daugėliškio kaimas,Sodų gatvė,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Naujojo Daugėliškio kaimas,Švenčionių gatvė,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Naujojo Kampelio kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Navikų kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Neverėnų kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Niukiškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Ožionių kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Padysnio I kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Padysnio II viensėdis,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Pajurgiškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Pamunės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Paringio kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Parubežinės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Paukščių kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Pašakariškių viensėdis,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Pašiškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Pekoriškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Pempiškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Petroniškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Pinigiškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Plėniškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Poliankos kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Pročiūnų kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Pupinių kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Radeikiškės kaimas,,
Ignalinos rajono savivaldybė Naujojo Daugėliškio seniūnija,,Raibenių kaimas,,
