id,country,county,municipality,civilparish,city,citygenitive,street
158,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Orijos gatvė
159,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Pabaigų gatvė
160,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Padovinio gatvė
161,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Padovinio 1-oji gatvė
162,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Padovinio 3-oji gatvė
163,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Padovinio 5-oji gatvė
164,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Padovinio 7-oji gatvė
165,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Pakalnės gatvė
166,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Palangos gatvė
167,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Panausupio gatvė
168,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Panevėžio gatvė
169,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Parko gatvė
170,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Partizanų gatvė
171,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Partizanų skersgatvis
172,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Pašešupio gatvė
173,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Pasieniečių gatvė
174,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Pašto gatvė
175,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Paupio gatvė
176,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Pavasakės gatvė
177,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Pavasario gatvė
178,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Pietario gatvė
179,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Piliakalnio gatvė
180,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Piliečių gatvė
181,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Plytinės gatvė
182,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Poilsio gatvė
183,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Pramonės gatvė
184,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Prienų gatvė
185,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Punsko gatvė
186,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Ramybės gatvė
187,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Ramybės 1-oji gatvė
188,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Ramybės 2-oji gatvė
189,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Ramybės 4-oji gatvė
190,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Ramybės 6-oji gatvė
191,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Ramybės 8-oji gatvė
